GeneID	gene_name	JMD1	JMD_TKD1	JMD2	JMD_TKD2	JMD3	JMD4	JMD5	JMD_TKD3	TKD1	TKD2	JMD6	JMD7	JMD8	JMD_TKD4
84915	FAM222A	0	0	1	0	0	5	0	2	0	0	1	2	1	0
84983	FAM222A-AS1	0	0	0	0	0	0	1	0	0	0	1	0	0	2
55731	FAM222B	2	4	5	5	3	5	3	2	8	7	11	7	8	8
286967	FAM223B	0	0	0	0	2	0	1	0	0	0	0	0	1	0
401630	FAM224A	0	0	0	0	0	0	0	0	0	0	0	0	1	0
286333	FAM225A	0	4	0	0	0	0	0	0	0	0	0	0	0	0
100128385	FAM225B	0	5	0	0	0	0	0	0	1	0	0	0	0	1
653687	FAM226B	0	0	0	0	0	0	0	0	0	0	0	0	0	1
646851	FAM227A	2	1	1	4	1	6	0	0	0	0	1	3	6	5
196951	FAM227B	1	0	0	1	0	0	0	0	0	0	0	0	0	0
653140	FAM228A	0	0	0	0	0	0	0	0	0	0	0	2	0	0
375190	FAM228B	8	2	5	1	2	5	0	3	8	6	3	3	4	3
100128071	FAM229A	0	0	0	0	0	0	0	0	0	0	0	0	1	4
619208	FAM229B	0	1	0	2	0	0	0	0	0	1	0	5	1	1
653203	FAM230A	0	0	0	0	0	1	0	0	0	0	0	0	0	0
642633	FAM230B	0	0	0	0	0	1	0	0	0	0	0	0	0	1
26080	FAM230C	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100996415	FAM230D	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101927859	FAM230G	0	0	1	0	0	4	0	0	0	0	0	0	2	3
100996335	FAM230H	0	0	0	0	0	4	0	0	0	0	0	0	2	1
729461	FAM230J	0	0	0	0	0	0	0	0	0	0	0	0	1	0
83986	FAM234A	12	5	24	7	13	4	22	1	3	6	12	6	10	4
57613	FAM234B	5	2	6	1	0	1	1	4	1	1	1	5	0	3
100129407	FAM236A	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100132304	FAM236B	0	0	0	0	0	0	0	0	0	0	0	1	0	0
200726	FAM237A	0	0	0	0	0	1	1	0	0	0	0	0	0	0
645528	FAM238A	0	1	0	5	1	2	0	1	1	3	0	0	8	1
731789	FAM238B	0	0	0	0	0	4	0	0	0	0	0	0	2	0
387644	FAM238C	0	0	0	2	0	1	0	0	0	0	0	0	1	1
285095	FAM240C	1	0	0	0	0	3	0	0	0	1	0	0	0	0
132720	FAM241A	3	10	7	0	0	1	1	6	0	0	9	11	3	2
219738	FAM241B	0	1	0	0	0	1	0	0	0	0	0	0	0	0
102723451	FAM243B	0	0	0	0	0	1	0	0	0	0	0	0	0	0
728218	FAM245A	0	0	0	0	0	1	0	0	0	0	0	0	1	0
643161	FAM25A	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100132929	FAM25BP	0	0	0	0	0	1	0	0	0	0	0	1	0	0
644054	FAM25C	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100133093	FAM25G	0	0	0	1	0	0	0	0	0	0	0	1	0	0
100133121	FAM27B	10	1	12	19	18	36	7	6	3	3	14	31	21	34
100132948	FAM27C	4	0	5	11	16	37	2	5	6	2	10	25	23	31
100289124	FAM27E2	1	2	2	7	6	25	3	2	1	3	1	3	19	15
100131997	FAM27E3	25	11	26	57	17	72	26	3	9	15	14	38	43	86
284123	FAM27E5	0	1	0	2	0	4	0	0	0	0	0	0	3	8
9834	FAM30A	59	7	48	19	36	5	48	3	9	168	97	24	5	68
26017	FAM32A	1	6	9	2	10	3	2	1	6	7	10	3	14	13
60343	FAM3A	4	9	19	6	8	6	4	3	3	26	9	10	9	4
54097	FAM3B	0	0	0	0	0	7	0	1	0	0	2	0	0	1
10447	FAM3C	1	0	1	0	0	0	1	0	1	0	0	0	0	2
131177	FAM3D	0	0	0	0	0	2	0	0	0	1	2	1	0	0
284593	FAM41C	0	0	0	0	0	1	0	0	0	0	0	0	0	0
131583	FAM43A	1	4	0	2	5	6	7	1	1	3	2	5	5	3
163933	FAM43B	0	0	0	0	0	4	0	0	0	0	0	0	1	1
158724	FAM47A	0	1	0	0	0	0	0	0	0	0	0	1	0	0
170062	FAM47B	0	0	0	1	0	1	0	0	0	1	0	4	0	0
442444	FAM47C	0	0	0	0	0	1	0	0	0	0	0	3	0	1
100129583	FAM47E	0	0	0	1	0	0	0	0	0	1	0	0	0	0
9130	FAM50A	20	20	14	17	19	11	7	4	8	14	28	29	25	10
26240	FAM50B	2	1	0	0	2	4	0	0	1	2	1	1	0	2
152877	FAM53A	0	0	0	2	0	12	1	0	2	1	0	2	2	1
9679	FAM53B	15	8	18	8	21	5	21	17	17	24	36	21	20	26
101927944	FAM53B-AS1	0	0	0	2	0	1	0	0	0	1	1	1	4	1
51307	FAM53C	6	4	5	6	7	4	8	3	2	6	2	10	6	9
100133172	FAM66A	0	0	0	0	0	0	0	0	2	0	0	0	2	0
100128890	FAM66B	0	0	0	0	0	2	0	0	1	0	0	0	1	0
440078	FAM66C	0	0	0	0	0	1	0	0	0	0	0	0	0	0
100132923	FAM66D	1	0	2	0	0	0	0	0	1	0	0	0	0	0
100132103	FAM66E	0	0	0	0	0	0	0	0	0	0	0	0	1	0
149647	FAM71A	0	1	0	0	0	0	0	0	0	0	0	0	1	1
153745	FAM71B	0	0	1	0	0	0	0	0	0	0	0	0	0	0
161142	FAM71D	1	0	0	1	0	1	1	0	0	1	0	1	3	3
112703	FAM71E1	0	0	0	0	0	2	0	0	0	0	0	0	1	1
284418	FAM71E2	1	0	0	1	0	7	0	1	0	1	0	4	1	0
84691	FAM71F1	0	0	0	0	0	1	1	0	0	0	0	1	0	0
346653	FAM71F2	31	12	15	24	15	13	8	19	7	15	24	36	29	27
729533	FAM72A	0	0	0	2	1	2	0	0	5	0	0	1	1	0
653820	FAM72B	0	1	0	0	0	2	1	1	0	0	2	0	1	0
554282	FAM72C	0	1	0	0	0	10	0	0	2	0	0	2	1	0
728833	FAM72D	1	0	0	0	0	3	2	1	1	0	1	2	3	1
100996582	FAM74A7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
199870	FAM76A	2	3	3	4	1	5	2	8	2	2	4	6	2	1
143684	FAM76B	6	3	1	1	3	0	6	4	5	4	0	1	2	9
286336	FAM78A	19	22	26	9	23	6	20	14	24	34	18	19	23	7
149297	FAM78B	0	0	0	0	0	2	0	0	0	0	0	0	1	1
145773	FAM81A	0	0	0	0	0	1	0	1	0	1	0	0	1	0
153643	FAM81B	0	0	0	0	0	0	0	0	0	3	0	1	1	0
84985	FAM83A	0	1	1	4	1	4	2	1	0	0	5	0	3	4
222584	FAM83B	0	0	0	0	0	1	0	0	0	1	1	3	2	2
128876	FAM83C	1	0	0	1	0	2	0	0	0	0	1	0	2	0
140846	FAM83C-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
81610	FAM83D	1	1	0	0	0	4	0	0	1	0	0	0	2	4
54854	FAM83E	1	1	2	1	1	10	0	0	1	2	0	2	4	4
113828	FAM83F	0	0	0	0	0	6	0	1	0	0	1	0	0	1
644815	FAM83G	0	0	0	0	2	1	0	1	1	2	0	2	1	3
286077	FAM83H	4	2	4	4	4	13	2	3	1	1	2	1	3	0
85002	FAM86B1	1	0	0	0	0	3	2	0	0	1	1	0	1	1
653333	FAM86B2	1	1	2	0	2	6	6	0	1	0	1	2	1	0
286042	FAM86B3P	11	1	2	0	1	12	1	0	2	0	3	1	3	3
55199	FAM86C1P	0	2	3	0	0	3	0	1	1	0	1	0	1	1
645332	FAM86C2P	0	1	0	1	0	0	0	0	0	1	0	0	1	0
692099	FAM86DP	0	1	1	0	2	3	0	1	0	1	2	2	1	1
348926	FAM86EP	0	0	0	0	0	2	0	0	0	0	5	0	0	1
653113	FAM86FP	0	0	1	0	0	1	1	0	0	0	1	0	0	0
729375	FAM86HP	0	0	0	0	0	3	0	0	1	0	0	0	1	0
100125556	FAM86JP	0	0	0	0	0	3	0	0	0	0	0	1	0	2
100287013	FAM86KP	1	0	0	0	0	1	0	0	0	0	0	0	0	0
157693	FAM87A	0	1	0	1	0	10	0	1	1	0	0	1	14	15
400728	FAM87B	18	20	14	29	58	28	8	6	50	50	63	31	37	43
375061	FAM89A	1	1	1	1	0	2	0	0	2	0	3	1	1	5
23625	FAM89B	16	6	6	9	1	5	14	3	3	10	9	9	13	13
51439	FAM8A1	2	2	2	3	2	1	2	1	4	7	2	3	7	6
55138	FAM90A1	1	2	0	0	0	8	0	0	0	0	0	2	0	2
441328	FAM90A10P	0	0	0	2	0	1	0	0	0	0	0	1	0	0
389633	FAM90A25P	0	0	1	0	0	2	0	0	0	3	1	0	1	0
729689	FAM90A2P	0	1	0	0	0	0	0	0	0	0	0	1	0	0
157769	FAM91A1	5	8	1	0	1	0	0	2	2	4	1	4	0	19
100133036	FAM95B1	0	0	0	0	0	2	0	0	0	0	0	0	0	1
100289137	FAM95C	0	0	0	1	0	4	0	0	0	0	0	0	2	0
25940	FAM98A	2	6	2	3	6	0	6	2	1	5	4	6	0	2
283742	FAM98B	3	1	0	0	0	0	0	0	1	1	0	1	1	5
147965	FAM98C	55	30	44	40	47	90	31	55	24	38	43	45	80	62
387742	FAM99A	0	0	0	0	0	3	0	0	0	0	0	0	0	0
100132464	FAM99B	0	0	0	1	0	0	0	0	0	0	0	0	1	1
171482	FAM9A	0	0	0	1	0	1	0	0	0	0	0	0	0	0
171483	FAM9B	1	0	1	0	0	1	1	0	0	0	0	4	0	1
171484	FAM9C	1	1	0	0	0	0	1	0	0	0	0	2	0	0
22909	FAN1	22	11	29	21	29	9	11	12	24	31	21	23	7	28
2175	FANCA	27	6	9	14	19	16	12	7	22	10	5	6	39	7
2187	FANCB	0	1	0	1	0	2	1	0	2	0	1	3	1	0
2176	FANCC	16	8	11	13	11	15	9	11	11	6	8	10	13	5
2177	FANCD2	15	14	7	27	15	23	21	10	7	7	14	13	19	9
115795	FANCD2OS	0	0	0	0	0	2	0	0	1	0	0	1	0	0
101929530	FANCD2P2	1	0	1	6	2	3	1	0	0	0	1	3	2	3
2178	FANCE	9	1	5	17	4	8	8	6	8	4	2	7	8	4
2188	FANCF	8	4	2	8	9	6	5	7	4	5	8	6	3	4
2189	FANCG	17	12	7	23	5	10	32	14	9	8	4	4	18	18
55215	FANCI	8	27	13	15	23	4	20	6	5	5	7	11	5	5
55120	FANCL	3	1	1	5	4	1	4	6	2	3	2	5	1	2
57697	FANCM	9	6	4	4	8	12	14	8	8	6	6	9	13	6
92565	FANK1	0	0	2	2	0	3	0	0	0	0	0	5	2	1
101410540	FANK1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2191	FAP	0	1	0	1	1	0	0	2	0	1	1	3	0	0
84188	FAR1	15	9	6	9	5	10	12	15	13	12	5	7	24	15
55711	FAR2	0	4	3	5	2	1	0	5	3	8	7	3	1	0
100216479	FAR2P2	1	1	0	1	0	12	0	2	0	0	0	0	8	2
10160	FARP1	2	3	0	0	1	5	0	0	1	4	1	4	6	2
9855	FARP2	5	7	0	0	0	3	2	4	1	0	5	6	1	6
10667	FARS2	0	4	0	2	1	2	2	8	2	1	4	2	2	5
2193	FARSA	29	64	33	32	16	12	33	8	18	7	14	24	18	8
10056	FARSB	2	9	0	5	2	2	0	2	5	4	3	4	0	2
355	FAS	29964	35945	21406	26652	37514	9648	28676	17663	9624	26233	44492	34690	19193	22075
100302740	FAS-AS1	118	22	16	63	103	74	75	32	12	41	145	52	76	5
356	FASLG	0	0	0	0	0	1	0	1	0	1	0	0	0	2
2194	FASN	43	87	84	29	98	38	49	16	34	70	54	80	54	28
10922	FASTK	8	1	16	2	7	9	3	3	0	5	3	2	4	1
79675	FASTKD1	2	8	7	2	9	5	3	1	12	1	5	1	64	1
22868	FASTKD2	9	8	3	7	3	4	6	4	4	9	5	10	12	3
79072	FASTKD3	0	0	0	1	0	1	0	0	0	1	0	1	0	2
60493	FASTKD5	0	1	4	0	0	1	1	1	0	0	2	2	1	0
2195	FAT1	253	100	289	503	510	383	9728	40386	784	8376	1282	234	523	907
2196	FAT2	1	1	2	0	2	2	0	1	0	2	1	5	3	1
120114	FAT3	168	104	310	570	195	402	173	333	188	33	779	37	428	919
79633	FAT4	377	230	276	504	525	345	131	668	811	284	1686	290	574	852
89885	FATE1	0	0	1	0	0	0	0	0	0	0	0	2	0	0
2197	FAU	9	14	10	6	4	1	10	4	6	9	8	9	5	11
84553	FAXC	0	0	0	0	0	3	0	0	0	0	0	0	1	2
10826	FAXDC2	1	2	0	1	0	1	0	1	2	0	0	1	0	1
85302	FBF1	8	9	1	4	2	11	2	0	2	2	5	7	10	1
84893	FBH1	19	15	13	11	12	13	13	13	9	14	13	7	5	4
2091	FBL	18	18	37	10	26	5	24	9	22	30	26	13	25	17
54751	FBLIM1	1	0	0	1	0	3	0	2	0	0	0	1	3	6
345630	FBLL1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2192	FBLN1	0	4	1	0	1	2	0	1	0	0	2	1	0	3
2199	FBLN2	1	3	0	1	0	8	2	1	1	2	0	1	5	3
10516	FBLN5	0	0	0	0	1	5	0	0	0	0	7	4	3	0
129804	FBLN7	0	1	0	1	0	1	0	0	0	0	0	0	2	0
2200	FBN1	2	0	1	12	7	4	0	1	2	5	1	9	4	3
2201	FBN2	2	1	0	3	0	7	1	1	1	3	4	9	4	0
84467	FBN3	2	0	1	1	1	20	2	3	0	1	2	13	10	3
2203	FBP1	9	11	3	20	27	126	5	38	1	8	62	26	114	54
8789	FBP2	0	0	0	0	1	1	0	0	0	0	0	2	0	1
64319	FBRS	290	151	244	131	255	136	112	212	111	296	262	230	151	303
57666	FBRSL1	43	49	77	19	46	52	47	17	45	84	56	72	56	52
54850	FBXL12	0	2	2	4	6	14	2	4	3	2	1	1	7	3
222235	FBXL13	1	1	0	1	0	3	2	0	1	0	10	0	4	6
144699	FBXL14	6	13	2	5	9	4	9	6	13	8	6	3	7	4
79176	FBXL15	1	0	1	1	2	8	2	0	0	7	2	2	5	1
146330	FBXL16	0	0	0	0	1	2	1	0	1	0	0	2	1	0
64839	FBXL17	2	1	6	3	8	17	0	4	7	9	4	4	8	3
80028	FBXL18	9	11	8	7	14	34	14	11	4	13	9	11	23	12
54620	FBXL19	26	30	27	10	10	24	38	5	20	27	22	35	19	8
283932	FBXL19-AS1	5	5	3	3	5	9	3	5	1	4	4	0	11	3
25827	FBXL2	0	0	1	0	1	7	0	0	0	0	0	2	2	2
84961	FBXL20	27	39	15	21	25	27	31	19	16	37	26	45	49	37
26223	FBXL21P	0	0	0	0	0	1	0	0	0	0	0	0	1	0
283807	FBXL22	0	2	3	0	1	2	1	0	1	1	0	2	4	2
26224	FBXL3	4	6	1	4	0	2	5	0	4	9	2	6	3	6
26235	FBXL4	0	4	3	1	4	4	1	6	5	5	0	3	3	0
26234	FBXL5	8	7	3	10	2	3	8	16	1	12	10	11	12	13
26233	FBXL6	0	3	6	2	3	5	1	2	1	3	0	2	5	1
23194	FBXL7	0	0	0	1	0	2	0	0	0	0	0	0	0	0
55336	FBXL8	1	0	0	1	1	6	3	2	0	1	3	2	1	0
26267	FBXO10	1	1	0	2	1	1	2	0	3	1	1	2	1	2
80204	FBXO11	438839	540938	446970	340735	537443	64546	501731	294751	356092	656572	529549	510457	139077	492389
201456	FBXO15	0	0	0	0	0	1	0	0	0	0	0	0	0	0
157574	FBXO16	0	0	0	0	0	0	0	1	0	0	0	1	0	0
115290	FBXO17	0	0	0	0	0	1	0	1	0	0	0	0	1	2
26232	FBXO2	4	0	0	3	0	11	2	1	2	0	0	1	5	14
23014	FBXO21	4	0	5	1	3	0	2	0	0	1	5	0	1	1
26263	FBXO22	1	0	4	0	2	4	1	0	0	4	2	1	1	1
26261	FBXO24	0	1	0	0	1	1	0	0	0	2	0	1	2	3
26260	FBXO25	3	3	0	4	3	4	6	5	3	6	10	10	0	4
126433	FBXO27	0	0	0	1	0	5	0	0	0	0	1	2	3	2
23219	FBXO28	0	2	4	4	7	1	2	1	0	2	2	5	0	19
26273	FBXO3	4	0	0	3	6	1	4	2	1	2	0	4	1	8
84085	FBXO30	2	4	1	1	0	3	2	1	5	3	2	5	2	4
100507557	FBXO30-DT	0	0	0	0	3	0	0	0	0	0	0	0	0	0
79791	FBXO31	4	3	13	5	6	3	3	12	9	1	4	5	6	9
114907	FBXO32	3	2	1	2	5	3	1	1	2	0	0	3	0	3
254170	FBXO33	4	1	5	2	2	9	2	9	2	3	4	4	16	15
55030	FBXO34	4	0	3	0	9	1	6	5	0	3	4	9	3	13
130888	FBXO36	1	0	0	0	1	1	0	0	0	1	0	1	2	0
81545	FBXO38	8	3	3	2	6	4	7	4	9	7	7	7	4	8
162517	FBXO39	0	1	0	0	0	0	0	0	0	0	0	1	0	0
26272	FBXO4	3	0	0	2	0	0	0	4	1	1	0	2	0	1
51725	FBXO40	0	0	0	0	0	1	0	0	0	0	0	3	0	1
150726	FBXO41	12	6	9	2	5	13	14	7	9	7	7	11	18	7
54455	FBXO42	51	23	32	29	48	15	30	17	21	44	57	34	30	40
286151	FBXO43	0	0	0	1	0	1	0	0	0	0	0	1	0	0
93611	FBXO44	2	2	1	1	0	3	0	0	0	1	2	3	4	1
200933	FBXO45	4	8	4	3	0	4	3	3	4	5	4	2	3	1
23403	FBXO46	9	4	1	6	6	2	5	1	4	8	5	2	4	8
494188	FBXO47	0	1	0	0	0	0	0	0	0	0	0	0	1	0
554251	FBXO48	0	0	0	0	0	1	0	0	0	0	1	0	0	0
26271	FBXO5	0	5	1	4	0	1	1	5	0	1	0	0	1	1
26270	FBXO6	0	3	1	0	2	4	2	1	0	0	4	3	5	1
25793	FBXO7	3	8	4	11	7	6	9	6	1	3	7	3	5	12
26269	FBXO8	0	2	0	0	1	0	3	1	0	0	0	1	0	0
26268	FBXO9	11	8	13	39	18	24	20	14	9	29	17	28	21	13
10517	FBXW10	0	0	1	2	0	1	1	0	0	0	1	2	1	0
23291	FBXW11	2	7	5	2	6	8	3	9	7	4	6	1	6	5
26190	FBXW2	14	29	13	31	28	3	29	13	21	24	16	25	25	14
6468	FBXW4	1	0	3	4	1	10	8	9	2	6	4	3	2	9
26226	FBXW4P1	3	0	3	1	2	1	0	1	0	0	1	2	3	0
54461	FBXW5	15	15	14	4	16	30	20	7	12	22	12	19	20	12
55294	FBXW7	105076	166902	120559	77278	146668	13381	101888	105323	127109	156312	136691	116538	30658	111021
102191832	FBXW7-AS1	4	8	9	4	19	2	4	18	19	12	16	13	5	6
26259	FBXW8	8	3	5	11	2	20	7	4	6	7	3	5	10	8
84261	FBXW9	1	3	0	0	3	3	1	0	0	3	2	2	1	0
83953	FCAMR	0	0	0	0	0	1	0	0	0	0	0	1	0	2
2204	FCAR	6	5	7	61	7	2	6	58	1	25	9	27	52	9
2205	FCER1A	1	0	0	2	0	0	0	3	3	3	1	2	6	4
2207	FCER1G	17	9	2	15	1	3	8	17	6	6	14	14	6	1
2208	FCER2	2	0	0	2	0	7	0	0	6	0	0	8	4	1
51077	FCF1	20	29	21	28	18	13	18	15	17	16	15	19	25	9
8857	FCGBP	4	1	2	1	1	39	2	2	4	1	3	11	13	7
2209	FCGR1A	3	1	1	1	0	0	3	1	1	0	4	6	2	0
2210	FCGR1B	1	1	0	0	0	0	0	0	0	0	0	3	0	0
100132417	FCGR1CP	1	0	0	0	1	0	2	0	0	0	0	2	1	0
2212	FCGR2A	47	74	2	36	8	21	8	16	6	22	51	31	24	18
2213	FCGR2B	0	0	0	0	1	1	1	0	2	0	2	1	1	2
9103	FCGR2C	5	2	0	7	1	10	0	1	2	1	5	3	8	1
2214	FCGR3A	7	1	1	15	3	1	3	5	2	6	19	2	4	1
2215	FCGR3B	2	0	0	16	0	0	1	10	0	15	0	5	2	0
2217	FCGRT	3	2	0	2	17	45	5	3	17	21	12	12	59	19
23149	FCHO1	17	8	9	2	14	11	7	15	15	5	15	21	22	2
115548	FCHO2	2	3	0	4	3	2	0	3	0	0	0	0	3	1
89848	FCHSD1	27	3	23	38	33	30	29	31	12	34	37	38	46	35
9873	FCHSD2	15	9	15	9	14	8	15	19	14	25	22	22	6	17
9214	FCMR	11	0	1	1	2	3	7	6	9	3	1	8	2	8
2219	FCN1	77	5	30	28	5	126	18	127	14	52	218	28	172	28
2220	FCN2	0	1	0	1	0	2	0	3	1	2	4	2	6	2
8547	FCN3	0	0	0	0	0	1	0	0	0	0	0	1	1	0
115350	FCRL1	4	0	0	0	3	0	0	8	0	0	0	5	0	1
79368	FCRL2	0	0	0	0	0	1	0	0	0	2	1	2	0	0
115352	FCRL3	10	0	1	1	0	0	1	5	0	2	2	1	0	1
83417	FCRL4	0	1	0	0	0	0	0	0	0	0	0	1	0	1
83416	FCRL5	4	0	2	0	1	0	0	1	1	0	0	2	0	0
343413	FCRL6	1	1	0	0	2	1	0	10	0	0	2	2	1	2
84824	FCRLA	2	0	0	0	0	1	0	1	0	1	0	2	1	0
127943	FCRLB	0	0	0	0	1	1	0	0	0	0	0	0	2	2
197258	FCSK	5	0	2	4	3	9	3	7	1	3	5	3	11	10
260436	FDCSP	0	0	0	1	0	1	0	0	0	0	0	0	0	0
2222	FDFT1	17	24	14	6	11	5	7	2	18	14	7	4	20	7
2224	FDPS	2	2	1	2	8	4	2	3	1	2	3	4	2	0
619190	FDPSP2	13	14	2	36	27	28	7	5	16	33	26	19	29	21
2230	FDX1	1	18	2	1	9	3	20	5	5	5	2	5	1	7
112812	FDX2	0	0	0	0	0	0	1	5	1	0	1	0	2	4
91893	FDXACB1	1	0	0	0	4	1	4	1	5	3	1	1	1	2
2232	FDXR	8	5	0	1	16	11	5	3	0	5	26	21	4	5
2235	FECH	10	2	3	5	0	5	5	16	1	10	3	9	2	3
55527	FEM1A	5	9	4	2	2	4	5	1	4	4	2	5	6	5
10116	FEM1B	3	6	4	3	5	1	4	5	6	6	2	3	3	2
56929	FEM1C	1	8	0	1	1	2	3	7	3	3	3	4	1	10
2237	FEN1	4	3	3	2	2	2	5	1	2	2	3	1	3	1
400550	FENDRR	0	0	0	0	0	1	1	0	0	0	0	0	0	3
2241	FER	1	2	7	2	6	2	6	1	5	1	3	3	1	3
80307	FER1L4	1	0	1	6	1	18	0	1	2	1	0	0	11	6
90342	FER1L5	3	0	2	1	0	5	2	1	1	1	0	8	3	2
654463	FER1L6	1	0	0	0	0	1	1	0	0	0	0	5	2	1
439941	FER1L6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
157376	FER1L6-AS2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
55612	FERMT1	0	0	0	0	1	5	0	0	0	0	0	1	0	1
10979	FERMT2	0	0	0	0	0	0	1	0	0	0	0	2	0	0
83706	FERMT3	84	63	68	60	61	60	45	56	15	80	78	62	78	40
2242	FES	77	45	88	57	129	70	119	45	41	121	137	84	101	37
26998	FETUB	0	0	0	0	0	0	0	0	0	0	1	0	0	0
54738	FEV	0	0	1	0	0	13	0	0	0	0	1	0	5	1
9638	FEZ1	0	0	0	0	1	0	0	0	0	0	1	1	4	1
9637	FEZ2	3	2	5	0	5	5	1	3	0	3	3	5	5	5
389549	FEZF1	0	0	0	1	0	1	0	0	0	0	0	0	1	0
55079	FEZF2	3	8	3	1	2	4	1	0	1	0	2	8	2	1
2864	FFAR1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
2867	FFAR2	8	0	1	4	2	1	0	4	0	2	2	9	2	5
2865	FFAR3	0	0	0	0	0	2	1	0	0	0	0	1	0	1
338557	FFAR4	0	1	0	2	0	1	0	0	0	2	0	2	1	1
2243	FGA	0	1	0	0	0	0	0	0	0	0	0	1	0	0
2244	FGB	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2245	FGD1	2	0	0	2	1	3	0	1	0	0	0	5	6	1
221472	FGD2	18	1	8	6	4	45	12	31	21	9	74	58	49	10
89846	FGD3	26	26	15	18	33	37	27	21	13	43	57	37	32	20
121512	FGD4	12	0	1	7	3	9	3	2	2	26	17	11	12	16
152273	FGD5	4	0	0	0	1	5	5	0	0	0	0	7	2	5
100505641	FGD5-AS1	35	74	38	56	32	35	58	37	36	29	42	31	43	39
100132526	FGD5P1	0	0	0	1	0	0	0	0	0	0	0	2	0	0
55785	FGD6	2	4	1	0	0	10	2	1	2	12	2	2	5	1
2246	FGF1	0	0	1	0	1	1	0	0	0	0	0	1	1	1
2255	FGF10	0	0	0	0	2	1	6	0	0	0	0	2	1	1
101927075	FGF10-AS1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2256	FGF11	1	1	0	2	0	12	0	1	0	0	0	1	2	1
2257	FGF12	1	0	1	0	1	6	0	0	1	0	0	1	2	0
2258	FGF13	0	4	0	0	1	7	2	0	0	0	0	1	2	2
100129662	FGF13-AS1	0	0	1	1	0	3	0	0	0	1	0	0	1	0
2259	FGF14	0	0	1	1	1	0	0	0	0	0	0	2	0	1
283481	FGF14-AS2	0	0	0	1	0	1	0	0	0	0	0	0	0	0
283480	FGF14-IT1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8823	FGF16	0	0	0	0	0	1	0	0	0	0	0	2	1	1
8822	FGF17	1	0	1	1	5	3	0	0	1	0	1	3	1	1
8817	FGF18	1	2	8	0	1	2	0	0	0	0	0	5	3	0
9965	FGF19	0	0	1	0	0	4	0	0	0	0	0	0	1	3
2247	FGF2	0	0	1	0	0	2	2	0	2	1	2	0	0	0
26281	FGF20	0	0	0	0	0	0	0	0	0	0	0	2	0	0
26291	FGF21	1	0	0	0	0	1	0	0	0	1	0	1	0	0
27006	FGF22	0	0	0	0	0	1	0	0	0	0	0	1	0	0
8074	FGF23	1	1	0	1	1	1	0	0	0	0	0	0	0	1
2248	FGF3	0	0	0	0	0	5	1	0	0	0	0	0	2	2
2249	FGF4	1	0	0	0	4	2	0	0	0	0	0	2	1	1
2250	FGF5	0	0	0	0	0	3	1	1	0	0	0	0	0	0
2251	FGF6	0	0	1	0	1	1	0	0	0	0	0	1	0	0
2252	FGF7	0	0	0	0	2	1	0	0	1	1	2	1	0	2
654466	FGF7P3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2253	FGF8	0	0	1	0	0	2	0	0	0	1	1	0	1	1
2254	FGF9	0	1	0	0	0	0	0	0	0	0	1	0	2	1
9982	FGFBP1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
83888	FGFBP2	1	0	0	0	0	0	0	2	0	1	2	0	0	0
143282	FGFBP3	0	2	1	1	0	6	1	0	1	1	1	0	3	0
2260	FGFR1	5100	191125	4196	10452	14475	3652	18624	20413	11452	2025	8816	29273	51961	2664
26127	FGFR1OP2	2	1	3	2	1	1	2	3	1	1	3	1	0	2
2263	FGFR2	338	57	391	5363	3778	151	56	876	238	2973	1803	158	2071	17529
2261	FGFR3	1129	15097	623	2063	6827	835	5442	4200	367	865	3752	1365	636	1294
2264	FGFR4	67	27	17	49	13	137	26	15	56	49	30	21	88	135
53834	FGFRL1	9	36	10	5	6	15	4	3	6	6	4	6	14	11
2266	FGG	0	0	0	0	0	0	0	0	0	0	0	2	0	0
55277	FGGY	4	6	4	2	1	1	0	0	3	0	3	7	0	1
2267	FGL1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10875	FGL2	25	4	4	5	8	39	20	32	14	39	74	26	17	6
2268	FGR	1950	19	667	2804	676	2169	891	2339	652	2336	2547	3211	3075	1189
2271	FH	9	12	5	1	6	4	3	8	5	10	6	3	3	5
114827	FHAD1	2	2	0	1	2	2	0	0	0	0	0	6	2	2
85462	FHDC1	1	0	0	3	3	7	1	10	1	0	0	2	7	2
729830	FHIP1A	0	0	0	1	0	1	1	0	0	1	1	2	5	0
84067	FHIP1B	13	2	8	4	10	21	2	3	6	2	9	13	8	1
57700	FHIP2A	4	4	3	0	2	3	8	0	4	5	1	8	10	5
